tree_id,pathogen_id,date_detected
230325,8,2025-01-14
230326,2,2025-04-11
230329,5,2023-04-06
230343,8,2023-05-05
230355,8,2021-05-14
230357,8,2023-05-09
230358,3,2022-02-24
230364,8,2025-10-29
230394,10,2021-04-29
230412,3,2022-03-24
230418,2,2021-03-13
230424,1,2022-06-05
230437,8,2021-04-04
230446,2,2022-08-19
230449,5,2025-02-17
230453,6,2025-06-09
230456,7,2023-01-22
230460,2,2024-05-11
230470,10,2025-03-24
230482,8,2023-11-19
230484,8,2022-12-01
230485,5,2022-04-16
230504,8,2025-10-07
230508,8,2024-08-27
230514,10,2021-11-30
230524,8,2025-03-15
230530,8,2026-01-24
230532,8,2023-06-11
230533,3,2025-04-14
230540,5,2025-11-03
230541,8,2023-08-16
230546,5,2025-08-24
230548,10,2021-06-10
230562,8,2023-10-08
230564,2,2025-01-17
230573,8,2022-06-17
230601,8,2025-12-04
230603,1,2024-05-19
230605,8,2023-04-24
230607,8,2024-06-01
230611,3,2021-11-19
230611,2,2021-07-08
230618,2,2024-01-23
230618,3,2025-04-21
230621,8,2022-09-13
230625,8,2023-02-18
230638,2,2022-01-03
230646,8,2024-01-06
230647,8,2024-09-09
230657,1,2021-12-23
230703,8,2025-11-01
230707,1,2025-01-28
230712,1,2024-07-06
230718,8,2026-01-23
230721,8,2024-11-08
230728,8,2022-03-07
230729,8,2023-02-20
230730,4,2022-09-27
230734,8,2021-04-29
230744,1,2021-04-20
230749,8,2025-07-24
230755,8,2021-06-18
230769,7,2021-06-11
230781,2,2023-03-24
230781,3,2025-10-04
230799,8,2024-02-07
230806,8,2025-08-25
230815,2,2026-02-15
230816,4,2025-12-24
230825,8,2022-06-11
230833,3,2025-03-09
230883,8,2023-05-08
230889,8,2022-01-02
230896,2,2023-12-10
230915,3,2024-10-12
230928,2,2023-12-27
230930,3,2024-06-06
230931,8,2025-02-14
230932,1,2022-11-28
230937,2,2025-02-17
230977,8,2022-07-10
230981,8,2022-01-23
230988,8,2026-01-06
231014,8,2025-05-14
231029,1,2026-01-13
231030,1,2024-12-07
231037,3,2022-07-23
231053,2,2024-03-18
231056,2,2022-09-25
231056,3,2023-02-19
231067,7,2024-01-06
231068,7,2024-04-18
231070,4,2024-08-02
231074,8,2022-08-21
231082,8,2022-05-06
231089,3,2021-11-28
231092,8,2024-08-01
231112,1,2022-12-26
231113,3,2024-01-22
231121,3,2021-04-13
231131,8,2021-07-14
231136,1,2026-01-25
231145,8,2024-03-26
231154,8,2026-01-20
231157,8,2025-08-13
231159,8,2023-04-03
231171,8,2022-10-19
231178,5,2021-10-12
231179,5,2021-03-26
231180,3,2021-03-16
231190,8,2021-06-26
231192,4,2024-11-19
231202,8,2022-09-16
231212,8,2023-12-28
231214,3,2025-12-24
231215,8,2025-06-01
231221,4,2023-09-13
231223,8,2023-10-27
231225,8,2025-02-05
231242,8,2021-11-09
231243,8,2022-07-22
231248,2,2021-08-26
231250,3,2023-06-29
231256,6,2021-10-16
231265,8,2023-06-11
231274,8,2024-07-30
231280,8,2021-10-18
231314,8,2023-02-20
231315,8,2023-01-26
231318,8,2025-03-15
231320,8,2023-07-07
231329,2,2026-02-05
231331,1,2022-09-27
231335,1,2022-06-21
231340,4,2023-04-30
231346,8,2021-06-27
231348,8,2021-10-26
231353,8,2024-04-27
231357,8,2023-08-28
231363,1,2024-05-26
231368,3,2024-05-03
231373,10,2021-12-11
231401,3,2023-01-01
231415,10,2026-01-22
231431,1,2021-06-26
231436,8,2023-06-28
231461,1,2023-03-18
231463,8,2022-08-09
231464,1,2025-10-21
231476,8,2022-04-10
231482,1,2023-04-23
231487,3,2023-07-29
231487,2,2021-05-15
231505,1,2026-01-30
231509,5,2025-07-01
231517,3,2023-04-28
231528,5,2022-09-19
231531,3,2024-09-03
231538,1,2023-01-22
231550,3,2024-09-19
231560,1,2023-06-24
231583,1,2021-10-28
231606,1,2026-02-24
231608,8,2022-05-03
231625,4,2024-08-29
231633,8,2025-09-23
231649,1,2021-05-16
231651,1,2023-11-27
231654,8,2024-08-18
231673,8,2022-01-02
231677,3,2024-05-31
231677,2,2021-07-20
231685,2,2025-06-07
231689,8,2022-08-31
231699,8,2025-04-21
231710,3,2024-07-25
231710,2,2025-04-14
231713,2,2024-05-20
231716,1,2025-05-21
231725,8,2022-11-12
231729,8,2021-08-19
231731,8,2021-05-29
231732,1,2022-05-15
231734,6,2025-02-05
231736,8,2026-01-17
231737,8,2026-02-13
231747,8,2024-06-05
231750,8,2023-09-29
231753,8,2022-10-04
231757,8,2023-02-12
231761,7,2022-11-02
231762,8,2023-09-05
231768,1,2022-04-16
231771,8,2023-06-25
231775,3,2021-07-14
231784,10,2023-12-02
231786,8,2022-03-11
231805,3,2021-09-10
231827,1,2023-11-16
231828,8,2023-01-08
231833,8,2023-10-11
231852,9,2022-09-14
231860,8,2022-08-31
231870,9,2024-04-28
231871,9,2021-07-13
231873,9,2026-01-12
231876,3,2024-12-12
231879,9,2024-04-07
231903,8,2023-10-08
231905,8,2021-07-19
231915,1,2021-06-20
231919,1,2025-04-30
231931,1,2021-07-05
231934,1,2021-05-20
231935,1,2023-12-03
231949,1,2021-10-06
231956,8,2025-11-18
231958,8,2023-12-06
231961,8,2025-05-30
231972,1,2024-05-25
231988,8,2023-07-27
232002,8,2025-12-25
232004,1,2023-08-17
232016,8,2022-08-02
232017,8,2022-11-28
232018,8,2021-05-29
232020,2,2024-05-10
232020,3,2021-04-16
232022,1,2024-04-17
232030,6,2021-11-17
232042,1,2024-06-14
232047,1,2022-03-09
232048,1,2021-09-08
232069,8,2022-08-26
232071,8,2024-09-26
232096,2,2025-06-10
232100,8,2023-06-28
232104,8,2023-11-07
232108,2,2021-12-07
232112,8,2024-06-07
232118,2,2025-07-26
232122,8,2022-03-31
232153,8,2025-05-10
232160,4,2023-05-29
232166,8,2025-09-22
232168,8,2022-03-12
232169,8,2022-10-14
232172,8,2024-07-30
232187,1,2024-09-22
232191,1,2026-02-21
232196,1,2023-09-27
232201,9,2025-05-12
232206,8,2022-06-22
232209,8,2024-08-03
232235,7,2021-09-15
232249,2,2021-10-29
232253,1,2023-12-26
232258,8,2021-07-19
232265,6,2023-01-29
232279,8,2025-08-26
232282,2,2026-01-03
232282,3,2023-11-16
232286,8,2021-08-18
232287,1,2022-02-14
232288,8,2022-12-08
232290,8,2023-09-05
232303,1,2026-02-22
232310,3,2022-09-01
232310,2,2024-12-17
232314,2,2021-05-07
232338,8,2023-09-04
232347,8,2023-02-21
232359,8,2023-05-29
232363,8,2022-02-28
232370,8,2024-03-28
232378,8,2022-08-05
232387,1,2021-12-07
232389,8,2025-12-14
232395,1,2023-09-21
232426,8,2022-02-06
232428,8,2023-09-18
232462,8,2024-11-03
232467,8,2025-03-28
232471,8,2024-02-20
232478,8,2025-01-16
232482,1,2023-10-06
232484,10,2022-09-25
232506,8,2021-11-26
232507,6,2023-02-23
232511,8,2022-10-19
232517,3,2022-10-16
232519,8,2024-02-20
232524,3,2021-08-10
232528,8,2024-03-19
232529,1,2025-12-27
232531,1,2024-10-29
232540,8,2025-08-01
232554,8,2022-11-02
232563,8,2023-08-18
232565,8,2025-08-09
232574,8,2025-05-26
232587,8,2022-01-19
232592,8,2025-08-28
232596,8,2021-03-25
232626,8,2023-11-19
232628,8,2024-12-29
232634,6,2021-08-04
232635,1,2024-09-03
232643,8,2021-05-12
232647,1,2023-02-06
232648,6,2025-05-15
232670,8,2025-03-03
232688,5,2023-08-01
232696,5,2021-06-19
232706,1,2024-10-11
232708,3,2021-06-29
232712,8,2022-05-04
232715,1,2025-02-15
232717,8,2026-01-01
232738,8,2023-02-26
232741,2,2025-12-20
232752,3,2025-03-05
232752,2,2024-03-14
232759,8,2025-12-20
232770,8,2023-03-05
232776,8,2021-12-19
232781,8,2022-08-17
232792,8,2023-03-09
232797,8,2024-07-03
232803,8,2022-03-08
232813,8,2025-09-28
232820,8,2025-05-01
232834,8,2024-02-02
232845,1,2023-09-21
232866,8,2022-07-12
232874,8,2024-09-30
232875,8,2022-04-15
232885,8,2021-06-17
232889,8,2025-05-28
232900,8,2023-04-28
232905,8,2023-06-14
232915,8,2025-11-09
232929,8,2021-07-18
232950,8,2024-03-01
232960,8,2021-04-20
232966,8,2021-08-16
232967,8,2024-07-01
233002,8,2025-04-06
233004,8,2025-01-17
233011,3,2024-11-30
233027,2,2023-07-10
233037,5,2024-08-02
233043,5,2022-05-04
233045,1,2022-08-04
233054,8,2023-12-08
233056,1,2023-10-24
233103,1,2025-05-03
233105,8,2022-06-18
233125,3,2022-10-19
233128,8,2024-06-19
233130,9,2025-01-23
233131,1,2022-02-01
233143,8,2023-06-28
233148,2,2025-12-01
233156,8,2021-04-19
233161,8,2024-12-06
233164,10,2024-02-27
233175,10,2024-04-03
233180,8,2025-11-15
233190,8,2024-11-25
233200,4,2025-07-02
233201,1,2021-12-03
233205,8,2023-02-21
233208,8,2023-09-17
233211,8,2025-04-03
233245,8,2023-08-18
233252,8,2021-09-16
233254,1,2024-11-16
233278,8,2025-08-15
233280,1,2025-08-02
233308,10,2026-01-04
233310,8,2024-03-28
233323,2,2025-01-19
233329,10,2022-09-01
233332,8,2023-12-23
233341,8,2022-03-04
233344,8,2025-05-08
233347,3,2021-03-28
233351,5,2024-03-19
233354,8,2024-06-06
233356,8,2022-04-11
233359,6,2023-02-19
233385,1,2022-09-25
233391,8,2024-10-07
233392,5,2022-01-02
233397,1,2023-03-07
233418,5,2024-07-27
233424,8,2021-11-04
233425,8,2024-01-29
233434,1,2025-01-18
233446,3,2025-06-18
233451,8,2026-01-04
233452,2,2022-05-21
233462,8,2022-02-26
233485,8,2023-07-06
233495,8,2021-06-04
233501,2,2021-10-25
233501,3,2023-03-08
233503,8,2025-11-12
233514,8,2022-10-21
233516,8,2022-03-19
233538,1,2023-07-28
233544,1,2021-11-06
233546,8,2022-01-21
233554,8,2021-11-29
233565,2,2021-09-21
233599,8,2022-09-20
233607,1,2022-01-15
233609,1,2026-02-25
233626,8,2023-11-14
233629,8,2024-06-22
233631,2,2022-07-06
233631,3,2024-04-15
233645,9,2025-09-08
233649,1,2023-01-16
233653,8,2026-01-11
233655,5,2021-05-02
233672,8,2026-01-10
233673,8,2024-11-06
233674,1,2024-10-20
233676,8,2025-03-13
233682,8,2021-07-15
233684,2,2025-07-12
233690,2,2023-11-03
233691,8,2021-10-05
233706,8,2023-04-27
233724,10,2024-03-29
233736,8,2025-04-01
233741,8,2021-05-01
233751,8,2024-04-24
233758,5,2025-03-10
233762,8,2022-06-01
233765,8,2025-02-15
233794,5,2023-12-18
233806,5,2022-05-30
233808,3,2025-04-26
233810,8,2024-10-03
233821,8,2025-08-17
233823,8,2023-05-11
233827,1,2022-06-20
233834,2,2024-11-18
233862,1,2021-07-19
233866,8,2021-09-09
233869,8,2021-09-04
233874,8,2022-05-01
233882,10,2022-07-15
233892,3,2022-03-20
233892,2,2021-03-25
233898,8,2022-10-24
233908,8,2022-09-06
233911,8,2024-03-17
233946,1,2025-05-24
233974,8,2021-12-13
233987,1,2022-02-02
233995,8,2024-06-24
234001,8,2023-07-24
234002,1,2023-01-06
234004,8,2021-10-31
234011,6,2021-06-24
234016,8,2024-02-09
234025,8,2024-02-15
234026,3,2026-03-06
234027,8,2023-09-20
234039,1,2023-11-03
234040,1,2022-04-12
234059,8,2026-02-24
234062,8,2021-08-08
234067,8,2025-06-07
234069,8,2024-03-23
234083,2,2024-01-11
234090,8,2026-02-17
234098,8,2022-07-26
234103,8,2023-01-29
234106,8,2024-01-27
234114,8,2025-02-24
234135,8,2024-12-12
234137,6,2021-08-29
234142,6,2023-11-22
234145,8,2022-09-25
234151,8,2022-05-26
234154,10,2025-08-04
234163,8,2021-12-02
234164,8,2024-06-30
234172,9,2022-11-13
234176,3,2024-06-11
234179,8,2021-11-25
234180,8,2024-08-23
234190,8,2021-12-01
234213,2,2023-10-04
234218,1,2021-05-22
234226,8,2021-11-10
234229,8,2023-03-27
234245,8,2022-01-10
234254,8,2026-02-27
234264,8,2022-11-08
234268,8,2021-11-21
234290,8,2023-10-03
234299,10,2025-06-27
234308,1,2024-05-24
234319,6,2021-12-04
234331,8,2025-03-02
234332,8,2024-07-20
234345,2,2025-11-07
234353,2,2021-09-25
234395,8,2022-02-19
234401,8,2022-12-15
234405,8,2024-01-29
234407,7,2022-07-08
234409,8,2023-12-11
234411,8,2021-04-13
234419,8,2021-12-15
234427,8,2026-01-20
234460,1,2022-02-28
234493,3,2021-06-24
234496,1,2025-05-24
234522,8,2022-09-24
234523,2,2023-11-01
234526,8,2024-12-25
234527,5,2024-03-16
234532,8,2026-01-15
234540,6,2023-07-22
234542,1,2025-07-15
234559,3,2022-11-02
234564,1,2023-11-05
234587,3,2023-05-20
234597,8,2025-08-06
234608,8,2023-01-07
234615,8,2024-10-22
234617,4,2023-04-15
234628,10,2022-04-23
234630,2,2025-06-17
234648,10,2026-02-10
234652,2,2021-12-26
234669,4,2025-12-30
234691,2,2021-10-16
234693,2,2025-10-05
234693,3,2024-09-23
234708,8,2025-10-26
234710,6,2025-03-12
234712,8,2022-02-10
234714,3,2025-12-12
234719,3,2024-08-13
234722,8,2022-06-28
234726,4,2025-11-26
234727,2,2023-06-16
234727,3,2022-03-20
234730,3,2023-10-16
234736,2,2022-08-24
234756,1,2024-10-27
234761,1,2022-06-06
234789,8,2024-10-01
234795,8,2025-09-29
234799,1,2021-06-14
234802,8,2022-09-07
234807,1,2025-01-07
234811,1,2021-07-26
234812,2,2023-06-08
234817,8,2025-12-30
234833,8,2023-03-25
234849,8,2025-02-18
234880,8,2021-11-24
234884,2,2022-03-20
234887,8,2023-12-25
234899,2,2022-03-16
234905,10,2022-12-28
234923,8,2024-10-25
234929,2,2022-09-15
234930,3,2025-05-25
234939,3,2021-03-27
234941,3,2021-07-21
234947,8,2021-11-19
234962,8,2024-01-18
234966,3,2022-11-28
234978,6,2021-07-15
234997,1,2024-11-15
234998,2,2021-06-18
235002,3,2021-06-07
235002,2,2022-01-28
235008,8,2025-07-19
235010,3,2025-04-11
235019,2,2022-03-11
235031,2,2022-03-15
235031,3,2023-04-18
235033,3,2022-01-10
235033,2,2025-03-01
235035,8,2024-06-24
235036,8,2021-10-20
235047,8,2025-07-17
235049,8,2024-05-19
235053,2,2022-09-20
235053,3,2022-04-18
235072,8,2021-04-10
235076,8,2024-08-17
235081,8,2023-06-16
235084,2,2022-03-20
235084,3,2023-02-02
235090,8,2024-05-01
235091,8,2024-12-23
235103,10,2022-06-18
235114,1,2022-02-22
235130,8,2024-03-17
235140,8,2021-11-06
235144,1,2023-03-06
235149,8,2021-11-26
235152,1,2021-09-11
235153,1,2022-03-12
235165,4,2021-08-17
235169,1,2022-02-03
235193,2,2023-10-12
235196,8,2021-12-13
235228,9,2025-11-13
235232,8,2022-09-01
235236,8,2021-06-09
235278,8,2021-06-02
235305,2,2024-08-19
235324,8,2024-04-18
235329,3,2025-11-16
235341,8,2021-05-30
235343,8,2024-01-19
235346,8,2024-01-04
235358,6,2022-12-14
235365,10,2022-04-08
235369,1,2023-11-10
235372,10,2025-09-29
235377,8,2023-12-04
235379,8,2024-04-06
235380,8,2021-04-07
235385,1,2021-07-06
235415,3,2023-12-25
235427,1,2023-05-03
235428,8,2023-12-06
235435,8,2023-03-08
235441,8,2023-12-18
235447,3,2022-02-15
235449,3,2023-04-03
235449,2,2023-09-04
235473,8,2022-09-18
235504,8,2024-02-27
235511,8,2024-05-19
235517,8,2026-01-03
235538,8,2024-04-23
235544,3,2023-10-17
235546,8,2022-07-18
235547,2,2024-11-19
235556,2,2021-09-23
235556,3,2021-04-29
235570,8,2024-02-24
235598,4,2021-11-21
235606,2,2023-10-30
235608,6,2025-02-04
235617,1,2021-08-26
235620,1,2024-09-06
235623,1,2023-04-22
235642,8,2021-11-27
235649,1,2022-05-14
235656,8,2025-08-02
235663,2,2021-07-16
235700,1,2024-02-23
235719,1,2023-02-05
235724,2,2024-01-03
235724,3,2025-03-27
235726,10,2022-08-09
235736,8,2021-03-24
235740,1,2025-04-06
235745,8,2022-10-23
235776,8,2025-06-15
235777,8,2023-10-15
235784,8,2025-03-22
235795,8,2025-07-12
235797,8,2025-03-26
235823,2,2022-12-03
235866,8,2021-09-22
235867,8,2025-04-03
235871,2,2023-02-04
235871,3,2023-02-09
235880,3,2024-12-21
235889,8,2024-10-23
235900,4,2023-04-13
235913,8,2022-04-17
235915,8,2024-08-25
235916,8,2025-01-11
235944,8,2023-06-09
235958,10,2023-02-02
235990,8,2025-09-09
236002,8,2024-04-13
236003,4,2021-04-15
236028,8,2022-09-24
236045,1,2023-03-21
236048,8,2025-11-15
236066,8,2025-03-01
236105,8,2021-06-29
236123,1,2021-08-20
236130,2,2024-05-17
236187,8,2021-09-11
236189,3,2023-10-27
236189,2,2025-10-03
236196,8,2022-05-31
236201,1,2023-08-24
236204,5,2024-07-15
236207,8,2022-01-21
236210,8,2024-06-22
236231,2,2023-08-14
236241,8,2024-12-08
236243,8,2023-01-14
236248,2,2026-03-01
236253,9,2024-07-06
236270,1,2026-01-03
236275,8,2024-09-28
236278,1,2022-05-18
236279,3,2023-02-21
236280,8,2021-11-08
236283,8,2021-08-14
236293,8,2022-06-18
236302,2,2023-11-23
236302,3,2024-02-16
236307,8,2024-10-11
236320,8,2021-06-16
236321,3,2026-02-26
236321,2,2021-10-05
236323,2,2023-01-16
236337,10,2021-10-10
236338,2,2023-10-19
236338,3,2023-05-10
236339,8,2024-04-08
236340,3,2023-06-19
236342,8,2022-04-02
236350,8,2021-12-13
236389,8,2023-10-21
236399,5,2025-09-13
236402,5,2025-09-15
236407,2,2024-12-21
236419,2,2022-08-30
236421,6,2021-05-30
236431,3,2021-12-04
236433,2,2022-07-30
236440,1,2025-12-21
236455,10,2022-09-23
236465,2,2024-12-26
236482,8,2024-10-24
236487,6,2024-07-10
236489,3,2021-03-18
236490,6,2024-12-04
236491,1,2026-02-27
236493,8,2021-11-01
236508,6,2024-01-20
236510,8,2022-12-31
236518,3,2021-05-04
236529,1,2023-06-11
236556,8,2023-10-24
236557,8,2025-09-30
236559,8,2021-12-18
236568,8,2023-01-27
236578,8,2025-06-12
236599,8,2021-07-27
236600,8,2024-03-26
236602,2,2024-06-19
236605,8,2024-09-02
236609,3,2025-03-29
236612,1,2025-03-13
236613,3,2023-10-22
236617,1,2024-02-15
236631,1,2021-04-11
236633,3,2023-07-04
236644,3,2023-05-12
236657,8,2022-05-12
236675,2,2021-10-16
236678,3,2023-09-22
236681,10,2022-02-23
236685,8,2021-05-28
236695,8,2025-07-23
236699,8,2024-09-28
236712,8,2025-05-04
236717,8,2023-12-18
236721,3,2022-10-16
236721,2,2025-01-08
236724,2,2021-07-28
236740,3,2025-06-08
236741,2,2024-02-03
236742,5,2023-09-01
236743,2,2024-07-04
236745,8,2022-12-18
236747,2,2025-07-03
236753,8,2022-11-16
236759,3,2023-10-09
236759,2,2024-07-27
236770,8,2023-12-07
236780,2,2023-05-03
236783,1,2025-05-23
236807,2,2023-07-05
236807,3,2025-09-04
236818,3,2023-03-24
236850,8,2024-12-04
236851,3,2023-05-01
236852,8,2021-07-19
236867,8,2024-08-12
236917,1,2023-08-23
236920,1,2025-11-23
236932,8,2025-01-15
236934,2,2021-04-30
236950,1,2023-01-11
236965,3,2021-05-14
236977,7,2024-02-11
236981,2,2021-08-29
236986,3,2023-12-26
236997,1,2023-09-18
237000,8,2023-02-10
237006,2,2021-04-09
237014,3,2025-11-02
237019,1,2021-11-20
237022,2,2025-04-28
237038,8,2024-12-31
237053,3,2023-10-24
237071,8,2023-11-09
237084,3,2025-04-16
237084,2,2024-07-01
237089,8,2022-12-15
237090,8,2025-10-10
237091,8,2023-06-11
237107,6,2023-03-19
237112,8,2021-07-17
237118,1,2022-06-08
237132,1,2026-01-19
237140,1,2022-05-05
237163,3,2022-12-07
237163,2,2023-04-07
237170,1,2023-03-10
237171,1,2023-12-14
237185,8,2025-06-13
237194,8,2023-04-24
237230,3,2023-05-09
237234,3,2021-10-31
237234,2,2022-12-09
237236,8,2022-04-29
237258,10,2024-09-18
237261,10,2022-03-29
237273,8,2023-12-19
237308,8,2023-06-20
237309,8,2021-10-21
237319,8,2021-06-17
237326,2,2024-01-17
237330,8,2022-10-10
237333,1,2025-04-11
237341,3,2024-11-30
237377,2,2023-04-30
237381,3,2023-03-03
237395,8,2023-04-18
237400,9,2022-08-13
237406,8,2024-05-28
237412,8,2023-01-22
237418,8,2026-02-12
237432,5,2022-05-01
237433,8,2023-02-26
237435,10,2023-10-25
237438,8,2024-06-29
237448,10,2022-09-24
237454,8,2024-10-12
237463,2,2022-07-14
237469,8,2024-01-04
237470,8,2021-05-12
237473,8,2023-10-29
237475,2,2021-10-07
237484,1,2023-03-25
237521,2,2023-08-30
237536,3,2024-06-03
237538,8,2023-10-05
237542,2,2025-06-12
237542,3,2022-11-13
237543,2,2024-01-30
237568,2,2021-12-23
237569,2,2023-11-30
237569,3,2022-12-17
237582,2,2022-03-28
237591,8,2023-04-25
237599,3,2021-03-12
237606,2,2022-01-05
237608,3,2026-02-02
237610,3,2024-10-11
237620,2,2026-02-17
237650,8,2021-09-21
237672,10,2025-02-10
237730,5,2021-03-20
237748,8,2022-07-21
237757,9,2025-03-15
237765,3,2021-06-28
237768,8,2021-09-27
237774,2,2022-12-15
237775,3,2023-10-12
237791,8,2025-01-02
237797,10,2021-07-28
237799,8,2021-09-12
237801,8,2023-08-02
237804,3,2025-01-01
237815,1,2023-04-08
237830,8,2025-05-27
237842,5,2025-07-10
237853,8,2025-01-04
237856,2,2021-09-16
237870,3,2025-07-22
237870,2,2024-09-27
237874,1,2022-08-11
237878,3,2024-06-25
237892,4,2022-12-27
237901,8,2024-10-06
237904,3,2023-01-01
237904,2,2026-02-24
237912,3,2025-05-04
237924,2,2026-02-15
237931,3,2024-06-22
237940,3,2025-12-09
237952,2,2023-07-30
237954,2,2022-07-25
237984,8,2021-11-28
237988,8,2025-03-27
237992,3,2023-06-30
238001,8,2023-09-27
238006,10,2023-01-13
238008,3,2021-04-14
238010,2,2025-06-01
238017,8,2022-08-10
238020,3,2022-09-01
238023,8,2021-09-15
238025,3,2022-12-28
238041,3,2022-02-03
238059,8,2022-02-23
238066,8,2024-05-08
238067,8,2024-03-08
238070,8,2021-10-04
238073,8,2025-08-25
238074,8,2021-03-30
238083,1,2022-04-02
238087,8,2024-02-04
238100,10,2025-08-09
238114,5,2024-04-14
238139,1,2025-04-16
238148,8,2023-09-21
238149,8,2023-05-12
238172,8,2023-06-28
238174,8,2023-12-12
238178,8,2026-02-25
238179,2,2023-11-30
238186,8,2023-08-19
238198,8,2021-06-22
238199,8,2026-01-25
238205,8,2021-10-13
238209,2,2026-02-24
238215,3,2022-05-14
238222,8,2025-11-09
238235,1,2025-04-13
238248,10,2022-02-03
238260,3,2025-01-24
238270,2,2023-01-18
238276,8,2025-08-25
238300,3,2023-03-18
238313,8,2023-05-18
238328,8,2025-06-19
238329,8,2024-03-03
238343,2,2023-05-08
238354,1,2025-10-25
238366,5,2022-11-20
238368,8,2023-05-13
238377,5,2023-04-19
238393,8,2024-04-20
238399,5,2022-10-08
238415,1,2022-07-07
238421,8,2024-05-09
238430,8,2021-04-03
238437,8,2025-01-11
238440,8,2024-08-07
238443,2,2025-08-16
238449,2,2021-11-29
238457,5,2021-10-17
238458,5,2026-02-04
238462,5,2023-12-04
238467,3,2025-09-12
238473,8,2024-07-26
238481,8,2022-06-12
238494,8,2024-08-15
238500,8,2025-02-12
238504,5,2021-06-24
238508,8,2025-11-30
238509,3,2026-02-04
238509,2,2024-09-01
238510,8,2024-11-01
238513,8,2022-02-12
238519,8,2025-12-08
238525,8,2025-03-24
238526,8,2025-07-26
238529,8,2023-08-19
238542,8,2024-06-10
238548,3,2025-10-08
238551,3,2025-01-22
238553,8,2024-04-25
238554,8,2025-02-07
238560,1,2022-08-20
238573,8,2021-10-12
238586,8,2024-10-14
238593,3,2023-09-26
238606,4,2021-09-14
238611,4,2022-12-21
238617,8,2022-08-10
238634,8,2025-06-30
238636,8,2024-09-22
238639,8,2022-05-18
238644,8,2022-08-31
238649,8,2024-02-07
238653,8,2025-08-28
238656,2,2021-07-18
238659,3,2022-05-13
238669,9,2025-01-11
238673,4,2025-11-07
238674,4,2023-10-07
238678,8,2024-01-19
238682,1,2022-07-05
238691,5,2021-06-15
238697,4,2021-04-13
238723,8,2021-10-31
238724,8,2024-09-28
238747,1,2022-11-02
238756,9,2026-02-16
238765,1,2022-09-16
238788,8,2024-10-11
238793,9,2024-06-02
238802,3,2025-06-08
238814,8,2025-04-06
238823,8,2021-08-16
238825,1,2021-08-02
238840,10,2022-08-25
238849,1,2024-12-12
238851,3,2023-10-31
238852,9,2021-08-18
238866,1,2025-10-31
238871,5,2024-06-26
238875,2,2023-12-14
238876,3,2021-06-28
238880,2,2025-04-05
238881,2,2022-07-08
238882,2,2023-04-10
238885,7,2022-07-16
238894,10,2021-10-24
238899,8,2022-04-07
238911,3,2022-01-11
238916,2,2024-08-14
238942,8,2023-05-09
238971,2,2024-06-04
238971,3,2021-06-01
238985,5,2024-09-11
238988,8,2025-06-25
238993,8,2022-09-17
239004,3,2024-01-04
239007,3,2022-12-25
239008,2,2023-12-11
239023,10,2021-03-25
239033,2,2024-03-23
239035,8,2024-09-06
239037,2,2021-10-20
239043,3,2021-03-24
239054,3,2022-09-13
239056,2,2022-01-23
239057,8,2024-03-31
239065,8,2024-12-12
239066,8,2023-12-18
239085,8,2023-08-03
239092,9,2021-08-16
239094,9,2025-06-18
239097,4,2022-02-07
239115,1,2021-08-01
239137,8,2023-04-26
239143,5,2023-09-05
239148,7,2024-04-17
239151,8,2024-03-12
239156,8,2023-06-08
239159,1,2024-01-29
239182,3,2026-02-09
239186,2,2025-07-08
239187,8,2022-02-04
239195,3,2022-09-29
239195,2,2025-01-13
239202,3,2022-02-01
239210,8,2021-12-27
239223,8,2021-06-20
239224,3,2025-12-25
239233,3,2022-05-04
239233,2,2023-06-06
239234,1,2024-05-23
239243,8,2021-12-26
239250,2,2025-02-13
239251,8,2023-10-09
239254,8,2023-07-11
239267,8,2024-07-08
239275,8,2023-01-25
239282,8,2022-09-26
239285,8,2025-04-29
239307,8,2025-03-25
239310,5,2024-11-14
239323,8,2021-11-07
239337,8,2024-10-30
239338,3,2024-02-08
239350,3,2022-08-02
239360,3,2022-12-14
239360,2,2021-07-19
239373,2,2022-07-29
239374,8,2023-12-31
239400,8,2025-05-26
239401,10,2023-12-03
239403,8,2024-04-08
239404,10,2023-04-16
239414,8,2022-09-05
239415,8,2024-09-22
239423,2,2025-09-07
239429,8,2021-05-24
239437,8,2023-12-25
239438,2,2021-04-03
239440,8,2021-10-15
239445,8,2023-10-04
239456,2,2021-09-12
239460,2,2024-11-10
239461,2,2025-12-12
239463,8,2024-01-12
239464,8,2021-09-17
239468,3,2025-02-06
239472,8,2021-10-24
239479,8,2023-10-15
239486,10,2021-10-10
239501,3,2021-11-18
239504,8,2024-04-18
239509,8,2024-08-03
239511,1,2025-02-21
239512,8,2021-05-24
239515,8,2025-09-04
239524,1,2024-11-19
239526,8,2021-06-25
239535,6,2025-03-12
239536,6,2022-07-05
239537,1,2021-12-13
239542,1,2024-06-10
239557,1,2024-04-20
239562,7,2022-03-12
239568,8,2021-10-22
239574,3,2024-05-17
239574,2,2025-05-25
239584,8,2022-08-18
239588,2,2025-09-25
239594,8,2023-09-22
239595,8,2024-01-09
239608,3,2024-05-26
239611,8,2024-03-13
239622,10,2022-05-21
239640,3,2026-01-24
239645,10,2024-09-15
239647,8,2025-02-18
239661,2,2022-03-08
239679,1,2021-12-24
239684,8,2023-10-12
239690,4,2021-06-15
239693,8,2022-02-21
